SS_MTR_head,SS_MTR_spouse,RECID
0.0,0.2808,1053960
0.0,0.0,2624700
0.0,0.1248,2835010
0.0,0.0,3196820
0.0,0.0,3385940
0.0,0.0,2788510
0.0,0.0,2967500
0.0,0.2808,3346410
0.0936,0.0,1113420
0.0,0.0,2149730
0.0,0.0,2292140
0.0936,0.0,3207200
0.0936,0.0,3345090
0.0,0.0,930320
0.0,0.0,3658410
0.0,0.0,3285240
0.1872,0.0,2708010
0.0,0.0,1978610
0.0936,0.0,3565120
0.0,0.0,3079660
0.0,0.0,3051820
0.0936,0.0,2898170
0.0,0.0,3713860
0.0,0.0,2198950
0.0,0.0,3049500
0.0936,0.2808,3243400
0.0,0.1872,3568790
0.0,0.0,3059520
0.0,0.0,3519380
0.0936,0.0,1051160
0.0,0.0,3438680
0.0,0.2184,3235120
0.0,0.0,3636670
0.0,0.2808,2912970
0.0,0.0,2811400
0.2184,0.2184,3395420
0.0,0.0,3306000
0.0936,0.0,3546240
0.0,0.0,1070860
0.0,0.0,2302060
0.0,0.0,2898020
0.0936,0.0,3537080
0.0,0.0,3490200
0.0936,0.0,2915310
0.0,0.0,3528870
0.1872,0.0936000000001,3548500
0.0,0.0,3670430
0.0,0.0,2084380
0.0,0.0,3182450
0.2184,0.0,58100
0.0936000000001,0.0936000000001,1369000
0.0936,0.0936,3141880
0.0,0.0,3273330
0.0,0.0,3467720
0.0936,0.5616,3118220
0.0,0.0936,3216590
0.0,0.0,2762460
0.0936,0.0,3007820
0.0,0.2808,1495050
0.0,0.0,3279780
0.0936,0.0936,3441830
0.0,0.0,3493150
0.0936,0.0,2957520
0.0,0.0,3214450
0.2808,0.0936,2889180
0.0,0.0,2907670
0.0,0.0,3630510
0.0,0.0,3699501
0.0,0.0,3699500
0.0,0.0,3494780
0.0,0.0,3627590
0.2184,0.0936,1322050
0.0,0.0,3183400
0.2184,0.0,1056210
0.0,0.0,1929490
0.0,0.0,3302360
0.0,0.0936,2889690
0.0,0.0,3569810
0.0,0.0,3522260
0.0936,0.0936,2318950
0.0,0.0,1773270
0.0,0.0,3308390
0.0936,0.0,2614140
0.0,0.0,3240400
0.0,0.0,1529130
0.0,0.0,3285290
0.0,0.0936000000001,3322360
0.0936,0.0,2989720
0.0,0.0,2806960
0.0,0.0,2530340
0.0,0.0,3023260
0.0,0.0936,3416480
0.0,0.0,3635940
0.0936,0.0,1294610
0.0936,0.0,3629170
0.0,0.0,2426550
0.0,0.0,3692580
0.0936000000001,0.2808,3336400
0.0,0.2808,2969530
0.2808,0.0,3130230
0.2808,0.0,3421690
0.0,0.0,3550880
0.2808,0.0,3336530
0.0,0.0,3607260
0.0,0.2808,3236780
0.2808,0.0,3291210
0.0,0.0,2979980
0.0936,0.0,3420730
0.0936,0.0,3687860
0.0,0.0,2765180
0.0,0.0,1205390
0.0,0.0,1864870
0.0936,0.0,3345600
0.0936,0.0,3102520
0.0,0.0,2337450
0.0,0.2808,2558680
0.0,0.0,2367550
0.0,0.0,3040200
0.0,0.2808,3272260
0.0,0.0,1464120
0.0936,0.0,3632980
0.0936,0.0936,83900
0.0,0.0,2906160
0.0,0.0,3058090
0.2184,0.0936,3599020
0.0,0.0,2877740
0.0,0.0,3296420
0.1248,0.0936,3632920
0.0,0.0,2526200
0.0,0.0,2908810
0.0,0.0,3280620
0.0,0.0,3292140
0.0,0.0,3548770
0.0,0.0,3209110
0.0936,0.0936,3371600
0.1248,0.0,2833450
0.0936000000001,0.0,2138940
0.0,0.1872,1897020
0.0,0.2808,2626570
0.0,0.0,2848300
0.0,0.0,986090
0.0,0.2808,1636290
0.0,0.0,3330900
0.0,0.0,2860530
0.0,0.0936,3565990
0.0,0.0,3570090
0.0,0.0,2513850
0.2184,0.2808,3394500
0.0,0.0,3119931
0.0,0.0,3119930
0.0,0.0936000000001,3323860
0.0936,0.0,84990
0.0,0.0,1585600
0.0,0.0,3280550
0.0,0.0,3051020
0.0,0.0,3281080
0.0,0.0,1436810
0.0,0.0,3465110
0.0,0.0,1992330
0.0,0.0,2910960
0.0,0.0,1664240
0.0,0.0,1881660
0.0,0.0,3607910
0.0,0.2808,3265150
0.0936,0.0,3012460
0.0,0.0936,3215370
0.0,0.0,2669300
0.0,0.0,2687920
0.0,0.0,3421480
0.0,0.0,3548620
0.0936,0.0936,1242920
0.0,0.0,2285030
0.0,0.0,2292160
0.0,0.0,2975520
0.0,0.0,2940260
0.0,0.0,1980810
0.0,0.0,3421250
0.0936,0.0936,3083180
0.2184,0.0,3238740
0.0,0.0,3671690
0.0,0.0,1912110
0.0,0.0,3571000
0.0,0.0,1437180
0.0936,0.0,3444390
0.0,0.0936,158890
0.0,0.0,3563790
0.0,0.0,2787410
0.0936,0.0,2511800
0.0,0.2808,3603620
0.0,0.0,1953130
0.0,0.0,3494880
0.0,0.0,3371760
0.1248,0.0,3395900
0.0,0.0,2990140
0.0,0.0,3047750
0.0936,0.0,3675350
0.1248,0.0,2945440
0.0,0.0,3231990
0.0,0.0,353350
0.0,0.0,2470650
0.0936,0.0936,2824940
0.0,0.0,3536970
0.0,0.1248,1287480
0.0,0.0,3013850
0.0,0.0,3093040
0.2184,0.2808,3039440
0.0936,0.0936000000001,2825910
0.0,0.0,3648470
0.0,0.0,2864480
0.0,0.0,3041650
0.0,0.0,3100550
0.0,0.0,3353190
0.0,0.0,2427480
0.0,0.0,3420050
0.0,0.0936,2371940
0.0,0.0,2711810
0.0,0.0,2758620
0.0,0.0,3317230
0.0936,0.0,3298290
0.0,0.2184,3109540
0.0,0.2808,3482910
0.0936,0.2808,2949920
0.0,0.0,3159080
0.0,0.0,1793880
0.0,0.0,2156550
0.0936,0.0936000000001,2955770
0.0,0.0,3245610
0.0,0.0,3520830
0.0,0.0,2669890
0.0,0.0,2829150
0.0,0.0936000000001,3025610
0.0,0.0,3440400
0.0,0.0,3465770
0.0936,0.0,1962720
0.0,0.0,2011940
0.0,0.0,3153990
0.0936,0.0,3468010
0.0,0.2184,3226250
0.0,0.0,3570930
0.0936,0.2808,3675170
0.0936,0.0,3157880
0.0,0.0,3441400
0.0,0.0936,2666980
0.0,0.0,2284710
0.0,0.0,3328530
0.0,0.0,1975700
0.0,0.0,3125900
0.0,0.0,3636460
0.0,0.0,1414280
0.0,0.0,3246110
0.0936000000001,0.2808,3442590
0.2184,0.0,1713120
0.0936,0.0,3328210
0.0936,0.0,352420
0.0,0.0,3191320
0.0,0.0,2635250
0.0,0.0,3306600
0.0,0.0,3215090
0.0,0.0,3478440
0.0,0.0,3154240
0.0,0.0936,3608980
0.2808,0.0,3272930
0.0936,0.0,3256390
0.0936,0.0,3440590
0.0,0.0,3312700
0.0,0.0,2778740
0.0,0.2808,2499370
0.0,0.0,3164450
0.0,0.0936,3685750
0.0,0.0,2904060
0.0,0.0,878500
0.0936,0.0,3041750
0.0,0.0,3268770
0.0936,0.0,964080
0.0,0.0,2956640
0.2808,0.0,2979690
0.0,0.0,3396390
0.0,0.0,1625470
0.0,0.0,2096980
0.0,0.0,3604510
0.0,0.0,929200
0.0,0.0936,3115850
0.0,0.2808,2108910
0.0,0.0,1414780
0.0936,0.0,2985620
0.0,0.0936,3074560
0.0,0.1248,3207690
0.0936,0.2808,3182040
0.0936,0.0936000000001,3567290
0.0,0.0936000000001,3701020
0.0,0.156,2007070
0.0,0.0,3437960
0.0,0.0,3329870
0.0,0.0,3623570
0.0936,0.2808,3638990
0.0,0.0,3676860
0.0,0.0,2414660
0.0,0.0936000000001,3229270
0.0,0.0,3675380
0.0,0.0,3394950
0.0,0.0,3039360
0.0936,0.0,3572020
0.1248,0.0,3420630
0.0,0.0,3691430
0.0,0.0,1262300
0.0,0.0,3442110
0.2808,0.0,3116800
0.0,0.0,3522710
0.0,0.0,3201030
0.0,0.0,3257790
0.0,0.0,2317270
0.0,0.0,2012290
0.0,0.0,3200170
0.0,0.0,3189410
0.0,0.0,3478260
0.0,0.0,3564740
0.1872,0.0,3437840
0.0936,0.0936,3246320
0.0,0.0,3261970
0.0,0.0936,3197780
0.0,0.0,1517570
0.0,0.0936,1902120
0.0,0.0,3320670
0.1248,0.0936,2232390
0.0936,0.0,2313830
0.0,0.0,3566680
0.0,0.0,2964400
0.0936,0.0936,615820
0.0936,0.0,1490450
0.0,0.0,2947760
0.0,0.0,3647380
0.0936000000001,0.0,3394980
0.0,0.0936000000001,1280630
0.0,0.0,2966450
0.2808,0.0,3069370
0.0,0.0,2159880
0.0,0.2808,59640
0.0,0.0,2898610
0.0936,0.2808,1336440
0.0936,0.0,3477090
0.0,0.0,3679860
0.0936,0.0,3406630
0.0936,0.0,3566610
0.0,0.0,3118660
0.0,0.0,2366490
0.0,0.0,3274040
0.0,0.0,3302510
0.0,0.0,712780
0.0,0.0,2949310
0.0936,0.0,3550150
0.0,0.0,3679940
0.5616,0.0936000000001,1745120
0.0,0.0,3533680
0.0,0.0936000000001,835650
0.0936,0.0,1691810
0.0,0.0,3284920
0.0936,0.0,3479190
0.0,0.0,2936340
0.0,0.0,3186180
0.0,0.0,3476070
0.0,0.5616,3689470
0.0,0.0,1963840
0.0936,0.0,3206550
0.0,0.0,3478350
0.1872,0.0,2894580
0.0,0.0,3518710
0.0,0.0,2096260
0.0,0.0,3601490
0.0936,0.0936,2092970
0.0,0.0,2904330
0.0,0.0,3599290
0.0,0.0,3702260
0.0,0.0,3309990
0.0936,0.0936,3713580
0.0,0.0,3159010
0.0936,0.0936000000001,3178200
0.0,0.0,3319950
0.0936,0.0,3631440
0.2808,0.0936,3161940
0.0,0.0,1061060
0.0,0.0,2978420
0.0,0.0,3089390
0.0,0.0,3325320
0.0936,0.1248,3412880
0.0,0.0,3608420
0.0,0.0936000000001,1527940
0.0,0.0,3709190
0.0,0.0,3327560
0.0,0.0,3599320
0.0,0.0,3092200
0.0,0.0,3349310
0.0936,0.0,3459660
0.0,0.0,3676560
0.0,0.0936,715360
0.0936,0.2808,1703360
0.0,0.0,3106150
0.0,0.0,3419020
0.0,0.0,2566650
0.0,0.0,3528610
0.0,0.0,2918680
0.0,0.0,3056500
0.0,0.0936,3165950
0.0,0.0,2918030
0.0,0.0,2824790
0.1248,0.0,3197460
0.0,0.0,2180680
0.0,0.0,3112380
0.0,0.0,1771760
0.0936,0.2808,3234680
0.0,0.0,1284570
0.0936,0.0936,2992050
0.0,0.0,3064290
0.0936,0.0936000000001,3291030
0.0,0.0,3420010
0.0,0.0,1477500
0.2184,0.0,2523360
0.0,0.0,3444130
0.0,0.0,889170
0.0,0.0936,950810
0.0,0.0,2923480
0.0936,0.0,581750
0.0,0.0,3326420
0.0936,0.2808,1838750
0.0,0.0,3563410
0.0,0.0,3636320
0.0,0.0,2983530
0.0,0.0,2312940
0.0936,0.0936000000001,3346570
0.0,0.0,3369880
0.1872,0.0,3414590
0.0,0.0,3460580
0.0,0.0,1294020
0.0,0.0,1793150
0.0,0.0,3060520
0.0,0.0,3566570
0.0936,0.0,3467670
0.0,0.0,3290960
0.0,0.0,3635830
0.0,0.0,2764620
0.0,0.0,3529740
0.0,0.0,951600
0.0,0.0,2926270
0.0,0.0,3521260
0.0,0.0,1876790
0.0,0.0,2391060
0.0,0.0,3292290
0.0,0.0,810670
0.0,0.0,3315880
0.0936,0.0,3235900
0.0,0.0,3280330
0.0,0.0,3573370
0.0,0.0,3415340
0.0,0.0,3440020
0.0,0.0,1373860
0.0,0.0,2726680
0.0,0.0,3322110
0.0,0.0,2965590
0.2184,0.0,2202600
0.0,0.0,2969350
0.0,0.0,3033820
0.0,0.0,1002950
0.0,0.0,2621640
0.0,0.0,56630
0.0,0.0,1049030
0.0936000000001,0.0936,1430270
0.0,0.0,2294910
0.0,0.0,3047560
0.0,0.0,3138490
0.0,0.0,2367260
0.0,0.0936,2983540
0.0,0.0,3683880
0.1872,0.0,2847750
0.0,0.0,3260760
0.0936,0.0936,3414120
0.0,0.0,2802020
0.0,0.0,1502740
0.2184,0.0936,3285720
0.0936,0.0936,2717480
0.0,0.0,2830710
0.0936,0.1872,3320410
0.0,0.0,3417600
0.0,0.0,3089820
0.0,0.0,3536510
0.0936,0.0,692410
0.0,0.0,2225320
0.0,0.0,716580
0.0,0.0,2475390
0.0,0.0,1191120
0.0,0.0936000000001,2865610
0.0936,0.0,3081330
0.0,0.0,3169030
0.0,0.0,1192000
0.0,0.0,3154490
0.0,0.0,1696330
0.0,0.0936,2762100
0.0,0.2808,2408660
0.0,0.0,3518380
0.0,0.0,3571610
0.0,0.0,3521090
0.1248,0.2808,313310
0.0936,0.0936,1061980
0.0,0.0,3008810
0.156,0.0,3036550
0.0936,0.1248,3041420
0.2184,0.0,3636330
0.0,0.0,1755770
0.0,0.0,2206960
0.0,0.0,919290
0.0936,0.0936,1855320
0.0936,0.0,3325760
0.0,0.0,3068170
0.2184,0.0,2629650
0.0,0.0,3048710
0.0,0.1248,3271160
0.0,0.0,3309510
0.0,0.0,3045080
0.0,0.0,2929250
0.0,0.0,2270940
0.0,0.0,3608650
0.0936,0.2808,2855800
0.0,0.0,3082790
0.0,0.0,1354570
0.0,0.0,2576130
0.0,0.0,2926340
0.0,0.0,56260
0.0,0.0,2426790
0.1248,0.0936,1527220
0.0,0.0,664380
0.0,0.0936,1335790
0.2184,0.2808,2315910
0.2184,0.0,2645840
0.0,0.0,3115240
0.0,0.0,3353150
0.0936,0.0,2793770
0.0936,0.0,3181040
0.0936,0.0,3210350
0.0,0.0,1455860
0.0936,0.0,1868750
0.0,0.0936000000001,3025750
0.0,0.0,3074300
0.0,0.0,3371650
0.0,0.0,3539010
0.1872,0.2808,1173700
0.0,0.0,3021170
0.0,0.0,443080
0.0,0.0,3331260
0.0,0.2808,3568650
0.2808,0.0,637460
0.2808,0.0,3131550
0.0,0.0,1655010
0.0,0.0,3130580
0.0,0.0,3308480
0.0,0.0,1064280
0.0936,0.0936,2444200
0.0936,0.0936000000001,2896260
0.0,0.0,2943490
0.0,0.0,929240
0.0,0.0,3566360
0.0,0.0,2243140
0.0,0.0,2624990
0.0936,0.0,2841730
0.0,0.0,2845780
0.0,0.0,3605900
0.0,0.0,3215560
0.0,0.0,3184630
0.0936,0.0,3246580
0.0936,0.0936,833260
0.0,0.5616,2371530
0.0,0.0,2792770
0.0,0.0,3671610
0.0,0.2808,1877590
0.0,0.2808,2813620
0.0,0.0,3245000
0.0,0.0,3283280
0.0,0.0,3020630
0.2808,0.0,487840
0.0,0.0,2958610
0.0,0.0,701500
0.0936,0.0,2526230
0.0,0.0,3477080
0.0,0.0,3671510
0.0,0.0,3163990
0.0,0.0,3465120
0.0936,0.0,2095880
0.0936,0.2808,3144730
0.0936,0.0,12870
0.0,0.0936000000001,3628530
0.0936,0.0,1043600
0.0,0.0,3039740
0.0,0.0936,3636740
0.0936,0.0,1022900
0.0,0.0,2097580
0.0,0.0,2100640
0.0,0.0,3183370
0.0,0.0,1330510
0.0,0.0,3421460
0.0,0.2184,2791920
0.0936,0.0,850880
0.0,0.0,994490
0.5616,0.2808,1845210
0.2184,0.0936,3060470
0.0,0.0,3548930
0.0,0.1248,1307700
0.0,0.0,3115650
0.0,0.0,3382710
0.0936000000001,0.0,12780
0.0,0.0936,2307700
0.0,0.0,3694660
0.0,0.0,2522110
0.0,0.0,3032070
0.0,0.0,3636130
0.2184,0.0936,2811700
0.0936,0.0936000000001,3280180
0.0936,0.0936000000001,1764950
0.0,0.0,1496990
0.0,0.0,3141530
0.0,0.0,884280
0.2808,0.0,3601290
0.0,0.0,3671640
0.0,0.0,1321970
0.0936,0.0,3311250
0.0,0.0,1057990
0.0,0.0,2142970
0.0,0.0,3216080
0.0,0.0,3274400
0.0,0.0,3468310
0.0,0.0,3386230
0.0,0.0,3602990
0.0936000000001,0.2808,3443710
0.0,0.0,1360800
0.0,0.0,3314750
0.0936,0.0,3442420
0.0,0.0,2523530
0.0,0.0,3442390
0.0,0.0,3225230
0.0,0.0936000000001,2856260
0.0936,0.0,2769680
0.0,0.0,3216740
0.0,0.0,3247360
0.0,0.0936,3096970
0.0,0.2808,3489330
0.0,0.0,3057340
0.0,0.0,3179080
0.0,0.0,1154150
0.0936,0.0,2776830
0.0,0.0,2794680
0.0936,0.0,3266250
0.0,0.0,497940
0.0936,0.0,497941
0.0,0.0,2162310
0.0,0.0,2955410
0.0,0.0,190630
0.0,0.0,1161600
0.0,0.0,3653410
0.0936,0.0,2291000
0.0936,0.0936,3630410
0.0,0.0,1975430
0.0,0.0,3351650
0.0,0.0,3416150
0.0,0.0,3484680
0.0,0.0,2074110
0.0,0.0936,2723980
0.0936,0.2808,3117060
0.0936,0.0,225480
0.0,0.0,2669760
0.0936000000001,0.0,3323180
0.0,0.0,2924870
0.0936,0.0936,1426750
0.0,0.0,3189030
0.0936,0.0,3283590
0.0,0.0,3600360
0.0,0.0936,3277510
0.0936,0.0,1651740
0.0,0.0,3492630
0.0936,0.0,1598390
0.0,0.0,1796130
0.0,0.0,2305010
0.0936,0.0936,3692250
0.0,0.0,2886800
0.0,0.0,1931940
0.0,0.0,2944050
0.0,0.0,3026870
0.0936000000001,0.1872,3115500
0.0,0.0,3321390
0.1248,0.0,1540060
0.0,0.0936,2841430
0.0,0.0,3350170
0.0,0.0,3420400
0.0936,0.0936,1772310
0.0,0.0,1954490
0.0936,0.0,2012300
0.0,0.0,3466500
0.0936,0.0,56280
0.0,0.0,3561840
0.0,0.0,1205420
0.0,0.0,2324590
0.0,0.0,2416860
0.0,0.0936,67040
0.0936,0.2184,3278030
0.0936,0.0936000000001,3683070
0.0,0.0,3186570
0.0,0.0936,3255080
0.0,0.2184,2905390
0.0,0.0,3466740
0.0,0.0,3674900
0.0,0.0,2513740
0.0,0.0,2564060
0.0,0.0,2576650
0.0,0.0,2968980
0.0,0.0,3169310
0.0,0.0,3206970
0.0,0.0,1437550
0.0936,0.0,2798570
0.5616,0.0,2798571
0.0,0.0,2830850
0.0,0.0,695090
0.0,0.0,2207030
0.0,0.0,2357050
0.0936,0.2808,1111190
0.0,0.0,3261840
0.0,0.0936,1614450
0.0,0.0,3036500
0.2184,0.0,1681420
0.0,0.2184,1700
0.0,0.0,980460
0.0,0.0,3020600
0.0,0.0,1678630
0.0,0.0,2144090
0.0,0.0936,3020810
0.0,0.0,3258820
0.0,0.0,3111350
0.0,0.0,3140350
0.0,0.2808,3443290
0.0,0.0,2532780
0.0,0.0,1484250
0.0,0.0,3210530
0.0936,0.2808,3322830
0.0,0.0,3370190
0.0,0.0936,2811380
0.2808,0.0,3465950
0.0,0.0,3001200
0.0,0.0,3257810
0.0936,0.0,3115220
0.0,0.0,3330890
0.0,0.0,2268740
0.0,0.0,3321490
0.0,0.0,3467730
0.0,0.0,1765260
0.0,0.0,2453780
0.0936000000001,0.0,3685860
0.0936,0.2808,2304760
0.0,0.0,3028710
0.0936,0.0936000000001,3126200
0.0,0.0,3619900
0.0936,0.0,847600
0.0936,0.0936000000001,1034190
0.0936,0.0936000000001,3215650
0.0,0.0,2540470
0.1248,0.0936,3111480
0.0936,0.0936000000001,3153980
0.0,0.0,3305890
0.0,0.0,1773640
0.0,0.0,2622860
0.0,0.0,3276140
0.0,0.0,3295760
0.0,0.0,3068350
0.0,0.0,3272190
0.0,0.0,2343280
0.2808,0.0,2035350
0.0,0.0,3419000
0.5616,0.5616,3468120
0.0936,0.0,3549670
0.0,0.0,2367780
0.0,0.2808,3185760
0.0,0.0,3150140
0.0,0.0,3041450
0.0,0.0,3070770
0.2184,0.0936,1021440
0.0,0.0,2711590
0.1248,0.2184,3115030
0.0936,0.0,3322140
0.0,0.0,3566420
0.0,0.0,2208250
0.0,0.0,2499790
0.0936,0.0936000000001,3324810
0.0,0.0,1691170
0.0,0.0,2569590
0.0,0.0,3352410
0.0,0.0,3600310
0.0,0.1248,3278050
0.0,0.0,3326590
0.0936,0.2808,3706350
0.0,0.0,1486050
0.0,0.0,3186890
0.0,0.0,3413120
0.0,0.0,3201240
0.0,0.0,1374140
0.0936,0.0,1818320
0.0,0.0936,3109040
0.0,0.2184,3138290
0.0,0.0,995450
0.0,0.0,3074510
0.0936,0.0936,3101390
0.0,0.0,1706190
0.1872,0.0,3082730
0.0,0.0,3306310
0.0936,0.0,3641750
0.0,0.0,1335470
0.0,0.0,3201940
0.0,0.0,2723840
0.0936,0.1248,2805840
0.0,0.0,56020
0.0,0.0,56440
0.0,0.0,2915450
0.0,0.0,3119350
0.0,0.0,902350
0.0,0.0,1254260
0.0936,0.0936000000001,1636220
0.0,0.0,2061790
0.0,0.0,3493160
0.0,0.0,1714070
0.0,0.0,2110780
0.2184,0.0936,3417850
0.0,0.0,3648630
0.2184,0.0,2950340
0.0,0.0,3404550
0.0,0.0,2408320
0.0,0.0,1948721
0.0,0.0,1948720
0.0,0.0,2467440
0.0,0.0,2933330
0.0936,0.0936,3547750
0.0,0.0,3440410
0.0936,0.0,3198360
0.0,0.1872,3715780
0.0936,0.0,2684470
0.0,0.2808,2724330
0.0936,0.2184,2811120
0.0,0.0,3230900
0.0,0.0,1722110
0.2184,0.0936,2836070
0.0,0.0,2808500
0.0,0.0,3418710
0.2808,0.2808,2510790
0.0,0.0,3458070
0.0,0.0,3548760
0.0,0.0,3650890
0.0,0.0936,1706170
0.0936,0.0,2159330
0.0,0.0,3020560
0.0,0.0,2590880
0.0,0.0,2610060
0.0,0.0,3244530
0.0,0.0,3275070
0.0,0.0,3599720
0.0,0.2184,748610
0.0,0.0,2408400
0.0,0.0,2627400
0.0,0.0,3603190
0.0,0.0,2817670
0.0,0.0,3243130
0.0,0.0,3607610
0.0,0.0,695080
0.0,0.2808,2984650
0.1248,0.0936,3673910
0.0,0.0936,3189190
0.0,0.0,3331250
0.0,0.0,1322440
0.2184,0.1248,1996560
0.0936,0.0,1465230
0.0,0.0,2836200
0.0,0.0,3563700
0.0936,0.0,3336630
0.0,0.0,3346560
0.1248,0.0,3661010
0.0936,0.0,2602350
0.0936,0.0936,3022930
0.0,0.0,3478280
0.0,0.0,3405300
0.0,0.0,2924440
0.0936,0.0,3337180
0.0,0.0,3133180
0.0,0.0,1289470
0.0,0.0,3136610
0.0,0.0,3099430
0.0,0.0,1724660
0.0936,0.0,2766910
0.0,0.0,3200090
0.1872,0.0,2614240
0.0,0.0,2794050
0.0,0.0,3158590
0.0,0.0,3636170
0.0,0.0,56000
0.0936,0.0,2441030
0.0,0.1872,1980390
0.0,0.0,2169860
0.0,0.0,2362760
0.0,0.0,3147330
0.0,0.0,3304790
0.0,0.0,3164270
0.0,0.0,3183250
0.0,0.0,2073910
0.5616,0.0,1907730
0.0,0.0,3093090
0.0,0.0,3046960
0.0,0.0,1049610
0.0936,0.0,3238690
0.0,0.0,1947760
0.0,0.0,3603290
0.0,0.0,3043770
0.0936,0.0936,3348590
0.0936,0.0,3193060
0.0936,0.0,2885700
0.0,0.0,3242810
0.0,0.2808,3467400
0.2184,0.0,1069640
0.1248,0.0,3215830
0.0,0.2808,353220
0.0,0.2808,2519840
0.0936,0.0936,1517750
0.0936,0.0936000000001,1306930
0.0,0.0,3468430
0.0,0.0,1399840
0.0,0.0,3441210
0.0,0.0,1528530
0.0,0.0,3135600
0.0,0.0936000000001,2180940
0.0,0.0936,2950360
0.0,0.0,3157680
0.0936,0.0,3151280
0.0936,0.0,3213390
0.0936,0.0936,3238720
0.0,0.0,3311230
0.0,0.0,3519320
0.0,0.0,1386950
0.0,0.2808,3185690
0.0,0.0,2747690
0.2808,0.0936000000001,2936140
0.1872,0.0,3133360
0.0,0.0,3337200
0.0936,0.1872,3692500
0.0,0.0,2958510
0.0,0.0,3414380
0.0,0.0,832820
0.0936,0.0,3443210
0.0,0.0,1431820
0.0,0.0936000000001,2760550
0.0936000000001,0.2808,3386300
0.2184,0.0,733050
0.0,0.0,3520510
0.0,0.0,2512250
0.2184,0.0936,3238190
0.0936,0.0,2523420
0.0936,0.0,3172320
0.2184,0.0936000000001,3241550
0.0,0.0,1003990
0.0,0.0,2811730
0.0936,0.0,3007550
0.0,0.0,2880120
0.0,0.0,3067970
0.0936,0.0936,324560
0.0,0.0,1932220
0.0,0.0,2387780
0.0,0.0,2268680
0.0,0.0936,3567610
0.0,0.0,3521420
0.0,0.2808,3693480
0.2184,0.0,3151920
0.0,0.0,3216660
0.0936,0.2184,3270960
0.0,0.0,3417230
0.0,0.0,2317520
0.0,0.0,3569790
0.0,0.0,2921780
0.0936,0.0,3238450
0.0,0.0,1163540
0.0,0.0,881380
0.0,0.0,2268290
0.0,0.0,2845760
0.0936,0.0936000000001,2848250
0.1872,0.0,3632750
0.1248,0.0,3662600
0.0,0.0,3074840
0.2808,0.0,3308210
0.0,0.0936,2923190
0.0936,0.0,2950780
0.0936,0.0,1062080
0.0,0.0,2819370
0.0,0.0936,1986090
0.0,0.0,3458710
0.0,0.0,2764990
0.1248,0.0,3603490
0.0936,0.2808,582550
0.0,0.0,1348970
0.0,0.0936,3240140
0.0,0.0,3520030
0.0,0.0,3264960
0.0,0.0,3478640
0.0936,0.0,3284700
0.0,0.0,3418810
0.0,0.0,3386950
0.0,0.0,568600
0.0,0.0,2305260
0.0,0.0,3014940
0.0936,0.0936,3650270
0.0,0.0,1101010
0.0,0.0,3177210
0.0,0.0936,3242980
0.0,0.0,3670290
0.0,0.0,3629620
0.2184,0.0,1913040
0.0,0.0,2630040
0.0,0.0,1496790
0.0,0.0,2924830
0.0,0.0,3115440
0.0,0.0,3608000
0.0936,0.0,760970
0.0,0.0,3347470
0.1872,0.0,2482840
0.0,0.0,2514730
0.0936,0.2184,2995700
0.0936,0.0,24960
0.0936,0.0936000000001,1569070
0.0,0.0936,2818890
0.0,0.0,3060670
0.0,0.0,3236960
0.0,0.0,2907460
0.0,0.0,2568350
0.0,0.0,2377050
0.0,0.0,3316990
0.0,0.0,2753240
0.0,0.0,3135120
0.0,0.0,2207370
0.2184,0.2808,2563980
0.0936,0.1872,3298850
0.0,0.0936000000001,772990
0.0936,0.2808,1177530
0.0936,0.0,3058200
0.0,0.0,1899710
0.0,0.0,3000750
0.2184,0.0,3384530
0.0936,0.0936,3674220
0.0,0.0,1778590
0.0,0.0936,605100
0.2184,0.0,2408020
0.0,0.0,3607210
0.0,0.0,3607390
0.1872,0.2808,1066840
0.0,0.1248,2379890
0.0,0.0,2427970
0.0936,0.2808,3568020
0.0,0.0,2939820
0.0,0.0,3013900
0.0,0.0,3437780
0.0936,0.0,3128440
0.0936,0.2808,3686230
0.0936,0.0,1771780
0.0,0.0,2148380
0.0,0.0,3212910
0.2808,0.0,692420
0.0,0.0,2975600
0.0,0.0,2975601
0.1872,0.1872,3116410
0.0,0.0,2339900
0.0,0.0,929480
0.0,0.0,1847090
0.0,0.0,2860590
0.0936,0.0936000000001,3208440
0.0,0.0,3327020
0.0,0.0,3421980
0.1248,0.0936,2920960
0.0936000000001,0.0,3569960
0.0,0.0,3058410
0.0,0.0,3314260
0.0,0.0,1635880
0.0,0.0,2739210
0.0,0.0,2864290
0.0,0.0,3092830
0.0936,0.0,1976240
0.0,0.0,3310530
0.0,0.0,3414780
0.0,0.0,3565330
0.0,0.0,56110
0.0936,0.0,2135640
0.0,0.0,2521870
0.0,0.0,2981330
0.0,0.0,3305780
0.0,0.0,3109450
0.0,0.0,26780
0.0,0.0,2952010
0.0,0.0936,2449980
0.0,0.0,3068630
0.0936,0.2184,3175530
0.0,0.0,2741690
0.0936,0.0,2764790
0.0,0.0,3089630
0.0,0.0936000000001,3600870
0.0,0.0,2881560
0.0,0.0,3215000
0.0936,0.0,2845960
0.0936,0.0936,3194730
0.0,0.1872,3571230
0.0,0.0,3419330
0.0,0.0,1761190
0.0936,0.2808,2425300
0.0,0.0,2792690
0.0,0.0,2830890
0.0,0.0936000000001,3164300
0.0,0.2808,3714450
0.0,0.0,2332780
0.0936,0.0,3213290
