SS_MTR_head,SS_MTR_head,SS_MTR_spouse,SS_MTR_spouse,earned_income_head,earned_income_spouse,CPSSEQ,AIME_head,AIME_spouse
0,0.09984,0.0,0.0,28000.0,0.0,360,2334.52380952,0.0
0,0.09984,0.0,0.0,24000.0,0.0,361,2001.19047619,0.0
0,0.2808,0.0,0.0,8100.0,0.0,362,612.591707548,0.0
0,0.09984,0.0,0.0998400000001,23000.0,24000.0,363,1737.28320788,1816.30700596
0,0.0468,0.0,0.19968,104200.0,31200.0,364,7513.85634421,2355.00208028
0,0.2808,0.0,0.0,4000.0,0.0,365,334.523809524,0.0
0,0.09984,0.0,0.0,23000.0,0.0,366,1915.19975827,0.0
0,0.0,0.0,0.0,0.0,0.0,367,0.0,0.0
0,0.09984,0.0,0.0,24000.0,0.0,368,2001.19047619,0.0
0,0.0998399999999,0.0,0.0,43000.0,0.0,369,3584.52380952,0.0
